time,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,eulerAngle_rad_Yaw,eulerAngle_rad_Pitch,eulerAngle_rad_Roll,bodyAngularRateWrtEi_rad_s_Roll,bodyAngularRateWrtEi_rad_s_Pitch,bodyAngularRateWrtEi_rad_s_Yaw,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N,mach,trueAirspeed_m_s
4.6,0.0,0.0150151054536,44.860180505520006,9040.822139808,3.595378259108319e-09,0.0,9.786387777960002,2.466943825552223,0.14087573288285604,0.8194489197809013,-0.08050266399988433,0.08068212199988407,0.39635301899943043,-44.86018050044,303.67291394328004,0.46483200966701405,30618.237885641665,229.46838988888888,0.0,0.0,0.0,8.94839845898724e-05,-0.0003608468794945571,-0.0004397988702617912,0.147725335,44.86014415931356
4.7,0.0,0.015675767988,45.8354234928,9036.287358936,3.839724354387525e-09,0.0,9.786401667696,2.4998219173769427,0.1173867165113673,0.8158100131847811,-0.07860440499988706,0.07388342899989385,0.3921816149994365,-45.83542350804,303.69236432856,0.465080937636108,30638.531526428134,229.49778594444447,0.0,0.0,0.0,8.934840279503925e-05,-0.00033792135380622144,-0.0004449035248372589,0.15092716,45.83538648944864
4.8,0.0,0.0163506543192,46.81066791264001,9031.655054256,4.084070449666731e-09,0.0,9.786415856136001,2.5319238717552754,0.09387733338669153,0.811517385488812,-0.07656650699989,0.0674488269999031,0.3879197629994426,-46.81066791264001,303.7122299124,0.465334504014564,30659.267030184605,229.52781144444447,0.0,0.0,0.0,8.894165741053983e-05,-0.000315340205876762,-0.0004497126110999904,0.154128369,46.810630224015846
4.9,0.0,0.017039764752000003,47.785913734560005,9026.925225768,4.345869837465881e-09,0.0,9.786430343280001,2.563307267099246,0.07039311164409753,0.8066231614747034,-0.07440847299989309,0.061376935999911814,0.3835732109994489,-47.7859137498,303.73251310272,0.465593739560018,30680.44518214732,229.55847016666667,0.0,0.0,0.0,8.826374843637413e-05,-0.00029320241041640686,-0.0004542261290499856,0.157328948,47.78587539902624
5.0,0.0,0.0177430989816,48.761161050000005,9022.097873472001,4.625122517784973e-09,0.0,9.786445129128001,2.5940268508968294,0.04697651133946852,0.8011752239014178,-0.07214910699989634,0.05566440699992002,0.3791477749994552,-48.76116104492,303.75321386904,0.465858128893652,30702.06385164475,229.58976211111113,0.0,0.0,0.0,8.745025766737528e-05,-0.00027159745140974606,-0.00045844272286929625,0.160528883,48.76112204020204
5.1,0.0,0.0184606576176,49.73640982848,9017.17299432,4.904375198104066e-09,0.0,9.786460216727999,2.6241344611721398,0.023667140381437326,0.7952173079274837,-0.06980642399989971,0.050306095999927726,0.37464927199946163,-49.73640982848001,303.77432952912,0.466128187394284,30724.122823215737,229.62168350000002,0.0,0.0,0.0,8.636560330871018e-05,-0.0002506080337516276,-0.0004623637483758707,0.163728164,49.73637017840988
5.2,0.0,0.0191924400504,50.711660130960006,9012.150591360001,5.201081170943102e-09,0.0,9.786475603031999,2.6536789845975255,0.0005019492403176631,0.7887891494639812,-0.06739758399990317,0.04529523199993492,0.3700834799994683,-50.711660130960006,303.79586258232,0.466403399683096,30746.62530962566,229.6542381111111,0.0,0.0,0.0,8.500978536037878e-05,-0.00023030194833946826,-0.00046599191720560543,0.166926776,50.71161983937196
5.3,0.0,0.0199384468896,51.686911987920006,9007.030661544,5.515240436302082e-09,0.0,9.78649128804,2.6827063599842282,-0.022484595060022688,0.781926674542766,-0.0649388189999067,0.04062359499994163,0.3654560869994749,-51.686911967600004,303.81781290672,0.46668428113890603,30769.569194567062,229.68742600000002,0.0,0.0,0.0,8.365396741204737e-05,-0.0002107402069809428,-0.0004693285851764491,0.170124705,51.6868710385216
5.4,0.0,0.0206986778304,52.662165399360006,9001.81320792,5.829399701661061e-09,0.0,9.786507271752,2.7112595939903468,-0.04526035444561653,0.7746622207987522,-0.062445393999910274,0.03628168899994786,0.36077266499948163,-52.6621653892,303.84018044136,0.466970316382896,30792.957202426685,229.72124711111113,0.0,0.0,0.0,8.202698587404969e-05,-0.0001919743307580879,-0.00047237646392429806,0.17332194,52.6621238787476
5.5,0.0,0.0214731328728,53.63742045672,8996.498230488,6.1610122595399835e-09,0.0,9.786523554168001,2.739378804754067,-0.06779538301094375,0.767024781292408,-0.0599315489999139,0.03225890599995365,0.3560386069994884,-53.6374204364,303.86296253448,0.467270266854972,30817.38143485115,229.75569761111115,0.0,0.0,0.0,8.026442254121888e-05,-0.00017404770584525015,-0.0004751450441747908,0.176518468,53.63737831375
