time,gePosition_m_X,gePosition_m_Y,gePosition_m_Z,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N
1.4,6387271.444132807,0.0019540232002716964,-6.096e-17,-2.1640800000000002e-15,0.003739180095578035,13.64990785572974,9134.444132813871,3.0592455934730405e-10,0.0,9.786101486970754,-13.649907855729742,303.27105379280056,0.4595698012521836,30191.613106957066,228.86094450535225,2.8023796176141146e-14,0.03818868806697199,-0.08551606427999997,0.0,0.0,0.0
1.5,6387270.030411917,0.0023464778240086313,6.096e-17,-4.3281600000000005e-15,0.004214721056768327,14.624496445804999,9133.030411940552,3.6736787559010304e-10,0.0,9.786105825971301,-14.624496445804999,303.27712475424744,0.4596481128937098,30197.966805795913,228.8701073968328,2.980308482224535e-14,0.04048112295743149,-0.09712280619819619,0.0,0.0,0.0
1.6,6387268.519236224,0.00278796684194567,0.0,-2.1640800000000002e-15,0.004720236296533378,15.599003232921792,9131.519236252023,4.364881220315664e-10,0.0,9.786110464083917,-15.599003232921792,303.2836140858946,0.45973183427342157,30204.759697038164,228.87990193654332,3.158237346834955e-14,0.04279733726246316,-0.1095231587666363,0.0,0.0,0.0
1.7,6387266.910614204,0.0032815291791288203,0.0,-4.3281600000000005e-15,0.0052558714921825305,16.57342280255907,9129.910614204106,5.137610858977634e-10,0.0,9.786115401283329,-16.57342280255907,303.29052172518277,0.4598209671885478,30211.99198282369,228.89032807059223,3.3361662114453746e-14,0.04513391033121212,-0.12271913097887976,0.0,0.0,0.0
1.8,6387265.204554755,0.0038301604880554637,0.0,-2.1640800000000002e-15,0.00582175091395964,17.547749727604902,9128.204554782886,5.996557790466069e-10,0.0,9.786120637542593,-17.547749727604902,303.29784760555947,0.45991551355263854,30219.663878394553,228.90138574166502,3.46961285990319e-14,0.047488080362405066,-0.1367124332495422,0.0,0.0,0.0
1.9,6387263.401067511,0.004436907655773027,6.096e-17,-4.3281600000000005e-15,0.006417981423568271,18.52197857007535,9126.401067528543,6.946492383599105e-10,0.0,9.786126172833184,-18.52197857007535,303.30559165643183,0.4600154753953071,30227.775612048285,228.91307488895055,3.692023940666215e-14,0.049857600715285035,-0.15150456766869239,0.0,0.0,0.0
2.0,6387261.5001625,0.0051047764589107775,0.0,-2.1640800000000002e-15,0.007044655614371591,19.496103882311306,9124.500162522974,7.992120656905357e-10,0.0,9.786132007124923,-19.496103882311306,303.31375380320276,0.46012085486233323,30236.32742517833,228.9253954481928,3.8254705891240296e-14,0.05224063103301171,-0.16709689171670133,0.0,0.0,0.0
2.1,6387259.501850388,0.005836855070133588,6.096e-17,-4.3281600000000005e-15,0.007701854296738527,20.47012020780501,9122.501850390685,9.138277643651748e-10,0.0,9.786138140385992,-20.47012020780501,303.3223339672512,0.46023165421540535,30245.319572258642,228.93834735165998,4.0033994537344496e-14,0.054635654076392995,-0.18349066384498972,0.0,0.0,0.0
2.2,6387257.406142301,0.006636176832783884,6.096e-17,-4.3281600000000005e-15,0.00838964848335801,21.44402208175962,9120.406142303604,1.0389712541812586e-09,0.0,9.786144572582922,-21.444022081759623,303.33133206592066,0.4603478758323782,30254.752320833577,228.95193052812445,4.18132831834487e-14,0.05704141167187407,-0.20068707649932144,0.0,0.0,0.0
2.3,6387255.213049974,0.007505815802958742,6.096e-17,0.0,0.009108100986029363,22.417804031454313,9118.21304997748,1.1751238288786463e-09,0.0,9.786151303680692,-22.417804031454313,303.34074801253513,0.46046952220686066,30264.625951538572,228.96614490288331,4.35925718295529e-14,0.05945685497506621,-0.2186872803338134,0.0,0.0,0.0
2.4,6387252.92258566,0.008448829266002211,-6.096e-17,-4.3281600000000005e-15,0.009857267711527277,23.391460576466155,9115.922585682154,1.3227641624579902e-09,0.0,9.786158333642513,-23.391460576466155,303.3505817163861,0.4605965959485249,30274.94075809076,228.98099039773723,4.53718604756571e-14,0.06188110553895805,-0.23749240216717318,0.0,0.0,0.0
2.5,6387250.534762221,0.009468296813558817,6.096e-17,-4.3281600000000005e-15,0.010637198718082677,24.364986228785252,9113.534762231426,1.482374421323775e-09,0.0,9.786165662430038,-24.364986228785252,303.36083308273413,0.46072909978284876,30285.697047294838,228.99646693098947,4.71511491217613e-14,0.06431342460145581,-0.25710355844073507,0.0,0.0,0.0
2.6,6387248.049592977,0.010567291435976586,0.0,-8.656320000000001e-15,0.011447939086535483,25.338375492849362,9111.049592990863,1.6544357369002397e-09,0.0,9.786173290003282,-25.338375492849362,303.3715020128112,0.46086703655132183,30296.89513904924,229.0125744174467,4.8930437767865495e-14,0.06675318867446392,-0.2775218654060482,0.0,0.0,0.0
2.7,6387245.467091858,0.011748907427636733,6.096e-17,-8.656320000000001e-15,0.012289529639771046,26.311622865517094,9108.46709187111,1.8394325829171406e-09,0.0,9.786181216320578,-26.311622865517094,303.3825884037989,0.46101040921093,30308.535366327178,229.0293127683817,5.0709726413969696e-14,0.0691998700014574,-0.29874844690877156,0.0,0.0,0.0
2.8,6387242.787273343,0.013016231626834624,6.096e-17,-8.656320000000001e-15,0.013162007542251027,27.284722835994746,9105.787273341452,2.0378482637336353e-09,0.0,9.78618944133861,-27.284722835994742,303.3940921488723,0.4611592208348772,30320.618075229475,229.0466818915989,5.248901506007389e-14,0.07165302080472946,-0.3207844403885753,0.0,0.0,0.0
2.9,6387240.010152393,0.014372343076331158,0.0,0.0,0.014065406801606947,28.257669885726273,9103.010152415023,2.250164868959722e-09,0.0,9.786197965012423,-28.25766988572627,303.40601313715626,0.4613134746119153,30333.14362494038,229.06468169136278,5.426830370617809e-14,0.07411226050357227,-0.3436310015404849,0.0,0.0,0.0
3.0,6387237.13574465,0.015820341091130077,6.096e-17,-8.656320000000001e-15,0.01499975869274159,29.230458488255156,9100.135744657993,2.4768676594686496e-09,0.0,9.786206787295415,-29.230458488255152,303.41835125373535,0.4614731738465501,30346.11238774485,229.08331206841058,5.604759235228229e-14,0.07657726527821379,-0.36728930796440024,0.0,0.0,0.0
3.1,6387234.164066173,0.017363327989571534,-6.096e-17,0.0,0.01596509211441727,30.2030831090641,9097.164066196292,2.718442370863223e-09,0.0,9.78621590813927,-30.2030831090641,303.4311063796666,0.46163832195909327,30359.524749046795,229.10257291996723,5.827170315991255e-14,0.07904775949810816,-0.3917605620420859,0.0,0.0,0.0
3.2,6387231.095133699,0.01900439184674103,0.0,-4.3281600000000005e-15,0.016961433894687235,31.17553820539701,9094.09513370309,2.975372515196782e-09,0.0,9.786225327494128,-31.17553820539701,303.44427839196703,0.46180892248550726,30373.381107360987,229.12246413972392,6.005099180601675e-14,0.08152350864140377,-0.4170459932193175,0.0,0.0,0.0
3.3,6387227.928964384,0.02074664034229718,-6.096e-17,-4.3281600000000005e-15,0.01798880905092162,32.1478182260669,9090.928964408,3.2481446675755016e-09,0.0,9.78623504530838,-32.14781822606691,303.457867163598,0.46198497907719943,30387.681874300746,229.14298561780944,6.183028045212095e-14,0.0840043134145895,-0.44314685982670227,0.0,0.0,0.0
3.4,6387224.665576094,0.02259318357043229,-6.096e-17,-4.3281600000000005e-15,0.01904724101309163,33.11991761125303,9087.665576097044,3.5372457923139803e-09,0.0,9.786245061528756,-33.11991761125303,303.47187256349963,0.4621664955014859,30402.427474622236,229.16413724083833,6.360956909822514e-14,0.08649000484387064,-0.4700644505406426,0.0,0.0,0.0
3.5,6387221.304987111,0.0245471168720105,-1.2192e-16,-8.656320000000001e-15,0.020136751815994162,34.09183079228831,9084.304987113668,3.84316053942023e-09,0.0,9.786255376100325,-34.09183079228831,303.48629445657093,0.4623534756412307,30417.618346206997,229.18591889187888,6.494403558280329e-14,0.0889804401573843,-0.4978000855598885,0.0,0.0,0.0
3.6,6387217.847216339,0.02661154906687151,-1.2192e-16,-8.656320000000001e-15,0.021257362266377536,35.06355219144025,9080.847216355502,4.166375674241314e-09,0.0,9.786265988966516,-35.06355219144025,303.5011327036375,0.4625459234944334,30433.25494003512,229.20833045039612,6.672332422890749e-14,0.09147549931476316,-0.5263551175568797,0.0,0.0,0.0
3.7,6387214.292283281,0.028789602340727263,-6.096e-17,-8.656320000000001e-15,0.022409092087185566,36.035076221685486,9077.292283279912,4.507380060010057e-09,0.0,9.786276900069051,-36.035076221685486,303.5163871615234,0.46274384317526013,30449.337720265874,229.23137179236002,6.894743503653774e-14,0.09397508206954337,-0.5557309324511027,0.0,0.0,0.0
3.8,6387210.6402079025,0.031084395122485876,-1.2192e-16,-1.2984480000000001e-14,0.023591960043563693,37.006397286479604,9073.640207904087,4.866661970037998e-09,0.0,9.786288109348009,-37.006397286479604,303.5320576829799,0.4629472389129094,30465.86716416988,229.2550427901311,7.072672368264194e-14,0.09647910547150751,-0.5859289500362881,0.0,0.0,0.0
3.9,6387206.891010779,0.03349901362879013,-6.096e-17,-4.3281600000000005e-15,0.024805984053329816,37.97750977952333,9069.891010804986,5.244704642361784e-09,0.0,9.78629961674179,-37.97750977952333,303.5481441167188,0.4631561150520762,30482.84376216958,229.27934331250665,7.250601232874614e-14,0.09898750173496793,-0.6169506244926188,0.0,0.0,0.0
4.0,6387203.044713092,0.036036596880834715,-1.2192e-16,-8.656320000000001e-15,0.026051181283365282,38.94840808452511,9066.044713119329,5.641999577406736e-09,0.0,9.786311422187024,-38.94840808452512,303.5646463074094,0.46337047605295195,30500.268017843464,229.30427322471277,7.428530097485034e-14,0.1015002164120698,-0.648797444803782,0.0,0.0,0.0
4.1,6387199.101336543,0.0387002628814501,-6.096e-17,-8.656320000000001e-15,0.02732756823462904,39.91908657496177,9062.101336549364,6.0590349961245185e-09,0.0,9.786323525618757,-39.91908657496177,303.58156409565424,0.4635903264908635,30518.140447905702,229.32983238835945,7.650941178248059e-14,0.10401720682166142,-0.6814709350961505,0.0,0.0,0.0
4.2,6387195.060903355,0.041493119901591685,-1.2192e-16,-8.656320000000001e-15,0.02863516081738832,40.889539613836206,9058.060903355947,6.4962975940490224e-09,0.0,9.786335926970363,-40.889539613836206,303.598897318039,0.46381567105694366,30536.461582266988,229.356020661515,7.828870042858479e-14,0.10653844069345231,-0.7149726549157064,0.0,0.0,0.0
