time,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,eulerAngle_rad_Yaw,eulerAngle_rad_Pitch,eulerAngle_rad_Roll,bodyAngularRateWrtEi_rad_s_Roll,bodyAngularRateWrtEi_rad_s_Pitch,bodyAngularRateWrtEi_rad_s_Yaw,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N,mach,trueAirspeed_m_s
11.9,232.44323664168002,-0.3175041883584,-129.04713056664,2491.8960039552003,-3.5081117965086027e-07,0.0004898717887866651,9.80652508796432,-5.724679946541401e-11,0.0004899853399077999,3.5081117965086027e-07,7.289999999989351e-05,0.0,0.0,129.0471305768,330.59482867440005,0.9577645340066601,74769.21540421878,271.9586433333333,-54.03254182202346,0.07375205706405615,29.98569936343729,0.0,0.0,0.0,0.804195804,265.8627438220992
12.0,232.07402020968001,-0.3188710133616,-127.8667690056,2504.7416755968,-3.560471674068433e-07,0.0004935118474746245,9.806485500540514,-5.811946409141117e-11,0.0004936259745544125,3.560471674068433e-07,7.289999999989351e-05,0.0,0.0,127.8667690056,330.54411208799996,0.956508555827194,74648.23084762423,271.87520744444447,-53.69428094613708,0.07372355285994556,29.572211631506757,0.0,0.0,0.0,0.801613456,264.9683783495476
12.1,231.70710075048,-0.32022083204880003,-126.68921773104002,2517.4694518176,-3.612831551628262e-07,0.0004971461116694673,9.806446278876662,-5.899212871740834e-11,0.0004972608321612009,3.595378259108319e-07,7.289999999989351e-05,0.0,0.0,126.68921774120001,330.4938630648,0.955294323331986,74530.80207058258,271.79255322222224,-53.36168536978211,0.07369413677040385,29.164309429149412,0.0,0.0,0.0,0.799047722,264.080139647814
12.2,231.34244973480003,-0.32155370538000005,-125.51444434272,2530.0796121192,-3.665191429188092e-07,0.0005007746511843635,9.806407419924858,-5.98647933434055e-11,0.0005008899476347502,3.6477381366681485e-07,7.289999999989351e-05,0.0,0.0,125.51444432240001,330.44407063200003,0.954090913791956,74414.51715292795,271.7106628888889,-53.032703439702935,0.0736611621035699,28.7608161795069,0.0,0.0,0.0,0.79649857,263.1980018403652
12.3,230.98004253480002,-0.32286969766800006,-124.34241884832001,2542.5724326504,-3.717551306747922e-07,0.0005043974834726057,9.806368923685056,-6.073745796940266e-11,0.0005045133384283531,3.7000980142279785e-07,7.289999999989351e-05,0.0,0.0,124.342418828,330.39473448480004,0.95289935796474,74299.3624966668,271.6295343888889,-52.70729627844266,0.07362470447921124,28.361672819092625,0.0,0.0,0.0,0.793965956,262.3219438349972
12.4,230.61985479696,-0.324168872616,-123.17311171272,2554.9481868168,-3.7524578917878086e-07,0.0005080146434407788,9.806330787109257,-6.14355896702004e-11,0.0005081310743551794,3.7524578917878086e-07,7.289999999989351e-05,0.0,0.0,123.17311169240001,330.34585309920004,0.951718625092702,74185.34762997068,271.54916633333335,-52.385417446567615,0.0735848484135385,27.96681680146245,0.0,0.0,0.0,0.791449836,261.4519450025056
12.5,230.26186247256,-0.3254512920984,-122.00649376656,2567.207144976,-3.8048177693476387e-07,0.0005116261834487607,9.806293010197457,-6.230825429619756e-11,0.0005117431554152293,3.8048177693476387e-07,7.289999999989351e-05,0.0,0.0,122.0064937564,330.2974261704,0.95054923055466,74072.46465259684,271.46955661111116,-52.06703344896902,0.07354167397454078,27.576192941979023,0.0,0.0,0.0,0.788950172,260.5879853824632
12.6,229.90604169576,-0.32671701829440003,-120.84253623672,2579.3495747424004,-3.857177646907468e-07,0.0005152321034965511,9.806255589901609,-6.318091892219472e-11,0.0005153496514216728,3.857177646907468e-07,7.289999999989351e-05,0.0,0.0,120.8425362672,330.2494524792,0.9493906589717961,73960.70030171356,271.39070355555555,-51.75210723196084,0.07349527012665039,27.189744628125837,0.0,0.0,0.0,0.786466922,259.73004537455364
12.7,229.55236896648003,-0.32796611124960007,-119.68121074632,2591.3757406824,-3.909537524467298e-07,0.0005188324733973201,9.806218532317814,-6.40535835481919e-11,0.00051895056237451,3.909537524467298e-07,7.289999999989351e-05,0.0,0.0,119.68121077680001,330.2019311112,0.948243425722928,73850.06400973182,271.3126057777778,-51.44059440229134,0.07344570359319154,26.807411888979075,0.0,0.0,0.0,0.784000049,258.8781060472376
12.8,229.20082096752003,-0.32919863100960006,-118.52248931472,2603.2859043144003,-3.961897402027128e-07,0.0005224272931510678,9.80618182830202,-6.492624817418906e-11,0.0005225459406336183,3.961897402027128e-07,7.289999999989351e-05,0.0,0.0,118.52248929440002,330.1548614568,0.947107015429238,73740.54227441865,271.23526111111113,-51.13246311069376,0.07339306333859655,26.429141817390853,0.0,0.0,0.0,0.781549516,258.0321488805312
