time,gePosition_m_X,gePosition_m_Y,gePosition_m_Z,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,altitudeRateWrtMsl_m_s,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N
12.9,6386476.424903413,2.952824712280432,-2.8956000000000004e-15,0.0,0.6355169934555859,123.71602723643313,8339.424904111866,4.6235584629494935e-07,0.0,9.788542020543078,-123.71602723643313,306.66656739434876,0.5052537060519813,33940.269435804345,234.01442529368555,7.762146718629572e-13,1.067308605467253,-7.127922441664482,0.0,0.0,0.0
13.0,6386464.006983001,3.016819340019757,-2.8956000000000004e-15,1.7312640000000002e-14,0.6445753640888627,124.64225998205791,8327.006983731197,4.7237709892611216e-07,0.0,9.788580148063046,-124.64225998205792,306.71931265581156,0.505993861202311,34001.68239488676,234.0949310601689,7.797732491551655e-13,1.0741613770776095,-7.244122075120183,0.0,0.0,0.0
13.1,6386451.496479041,3.0817225461003357,-3.1089600000000003e-15,0.0,0.6536919246390783,125.56769708713634,8314.496479812036,4.825406640603825e-07,0.0,9.788618560073422,-125.56769708713634,306.77244220450575,0.506740376115968,34063.644427859326,234.17603736627947,7.868904037395824e-13,1.0809841129510784,-7.361422033997371,0.0,0.0,0.0
13.2,6386438.893471511,3.1475401274447723,-3.16992e-15,-3.4655760000000007e-14,0.6628664194725696,126.49233103708241,8301.893472289099,4.928474506599987e-07,0.0,9.78865725633382,-126.49233103708241,306.82595550607124,0.507493265440843,34126.157275523256,234.25774370088666,7.882248702241605e-13,1.087776348157343,-7.4798267476723685,0.0,0.0,0.0
13.3,6386426.198041032,3.214277883543695,-3.2613600000000002e-15,-3.4655760000000007e-14,0.6720985892748083,127.4161542869938,8289.19804185901,5.032983681130595e-07,0.0,9.788696236601554,-127.4161542869938,306.8798520218381,0.5082525439258925,34189.222692271745,234.34004954791502,7.944523804855252e-13,1.0945376149427788,-7.5993406671833155,0.0,0.0,0.0
13.4,6386413.410269107,3.28194153667146,-3.38328e-15,-3.4655760000000007e-14,0.6813881710287262,128.33915926150343,8276.4102699689,5.138943137299855e-07,0.0,9.788735500631597,-128.33915926150343,306.93413120896656,0.5090182264227361,34252.84244625066,234.4229543865322,8.002350685853639e-13,1.10126744266469,-7.719968264911277,0.0,0.0,0.0
13.5,6386400.530237941,3.350536816599437,-3.5052000000000002e-15,-3.4655760000000007e-14,0.690734897992069,129.26133835463708,8263.530238826681,5.246361860237287e-07,0.0,9.788775048176662,-129.2613383546371,306.98879252034374,0.5097903278839564,34317.01831924228,234.5064576909811,8.020143572314681e-13,1.1079653577305872,-7.841714034207432,0.0,0.0,0.0
13.6,6386387.558030468,3.4200694432001892,-3.5052000000000002e-15,-1.7312640000000002e-14,0.7001384996742678,130.18268392966743,8250.55803140108,5.355248819661157e-07,0.0,9.78881487898712,-130.18268392966743,307.0438354046199,0.5105688633633564,34381.75210670706,234.59055893061722,8.086866896543588e-13,1.1146308835378609,-7.964582489041317,0.0,0.0,0.0
13.7,6386374.493730451,3.4905450523493444,-3.77952e-15,-1.7312640000000002e-14,0.7095987018134262,131.10318831897754,8237.493731429433,5.465612854023516e-07,0.0,9.788854992811114,-131.10318831897754,307.09925930619664,0.5113538480155473,34447.04561777407,234.675257569875,8.158038442387757e-13,1.1212635404158244,-8.08857816363406,0.0,0.0,0.0
13.8,6386361.337422407,3.561969308969024,-3.93192e-15,0.0,0.7191152263525687,132.02284382392193,8224.337423416777,5.577462847416778e-07,0.0,9.788895389394318,-132.02284382392193,307.1550636652323,0.5121452970954328,34512.90067523672,234.76055306825,8.171383107233537e-13,1.12786284556969,-8.213705612086114,0.0,0.0,0.0
13.9,6386348.089191591,3.6343478272490057,-3.93192e-15,-5.19684e-14,0.7286877914161328,132.94164271469134,8211.089192632195,5.690807604747763e-07,0.0,9.788936068480213,-132.94164271469134,307.21124791762765,0.5129432259582093,34579.319115559854,234.84644488029,8.202520658540362e-13,1.1344283130261261,-8.339969408000941,0.0,0.0,0.0
14.0,6386334.749124047,3.7076861816054403,-4.20624e-15,-3.4655760000000007e-14,0.7383161112841231,133.85957723018106,8197.749125128314,5.80565586875467e-07,0.0,9.788977029809843,-133.8595772301811,307.267811495025,0.5137476500586963,34646.30278885225,234.93293245554057,8.291485090845571e-13,1.1409594535810943,-8.467374144095611,0.0,0.0,0.0
14.1,6386321.317306614,3.7819899346563415,-4.20624e-15,0.0,0.7479998963686809,134.7766395778612,8184.317307734455,5.922016363954456e-07,0.0,9.789018273121869,-134.7766395778612,307.3247538248333,0.5145585849512838,34713.853558900875,235.0200152385778,8.322622642152395e-13,1.1474557747484921,-8.59592443181696,0.0,0.0,0.0
14.2,6386307.793826889,3.857264614146062,-4.3281600000000005e-15,-5.19684e-14,0.7577388531884199,135.69282193365132,8170.793828056481,6.039897760444713e-07,0.0,9.789059798152673,-135.69282193365132,307.3820743301514,0.5153760462889545,34781.973303103165,235.10769266890335,8.389345966381303e-13,1.1539167807117325,-8.725624900931827,0.0,0.0,0.0
14.3,6386294.178773265,3.933515723894469,-4.48056e-15,-1.7312640000000002e-14,0.7675326843426469,136.6081164417927,8157.178774484986,6.159308691060254e-07,0.0,9.789101604636222,-136.6081164417927,307.43977242989035,0.516200049824262,34850.66391256963,235.19596418106224,8.442724625764428e-13,1.1603419722748873,-8.856480199143572,0.0,0.0,0.0
14.4,6386280.472234928,4.010748720721273,-4.6024800000000006e-15,-1.7312640000000002e-14,0.7773810884861049,137.5225152147314,8143.472236201923,6.280257715209891e-07,0.0,9.789143692304052,-137.5225152147314,307.4978475386391,0.5170306114073725,34919.92729200288,235.28482920447223,8.473862177071252e-13,1.1667308468179565,-8.988494991659039,0.0,0.0,0.0
14.5,6386266.674301853,4.088969042402827,-4.81584e-15,-3.4655760000000007e-14,0.7872837603024204,138.43601033299583,8129.674303173856,6.402753362701648e-07,0.0,9.789186060885374,-138.43601033299583,307.5562990667589,0.5178677469867865,34989.76535977193,235.3742871635067,8.562826609376461e-13,1.1730828982513848,-9.121673960786842,0.0,0.0,0.0
14.6,6386252.78506478,4.168182118623012,-4.93776e-15,0.0,0.7972403904775328,139.34859384508448,8115.78506616788,6.526804150899356e-07,0.0,9.789228710106908,-139.34859384508448,307.61512642028606,0.5187114726081538,35060.18004782982,235.4643374773739,8.571723052606983e-13,1.179397616973875,-9.256021805497868,0.0,0.0,0.0
14.7,6386238.804615302,4.248393296837378,-5.090160000000001e-15,0.0,0.8072506656739481,140.26025776735014,8101.804616739087,6.652418468553532e-07,0.0,9.789271639693053,-140.26025776735014,307.6743290010506,0.5195618044147878,35131.173301810246,235.55497956023,8.585067717452764e-13,1.1856744898293607,-9.39154324101597,0.0,0.0,0.0
14.8,6386224.733045772,4.329607926943165,-5.212080000000001e-15,-5.19684e-14,0.8173142685023173,141.17099408389214,8087.733047249892,6.779604708463858e-07,0.0,9.78931484936571,-141.17099408389217,307.73390620656653,0.5204187586466877,35202.747080933295,235.64621282104392,8.651791041681672e-13,1.191913000067852,-9.528242998362588,0.0,0.0,0.0
14.9,6386210.570449337,4.411831332511183,-5.42544e-15,-3.4655760000000007e-14,0.8274308774950604,142.08079474644975,8073.570450863208,6.908371222397322e-07,0.0,9.789358338844368,-142.08079474644975,307.7938574300898,0.5212823516401766,35274.90335804327,235.73803666363503,8.682928592988495e-13,1.1981126273058391,-9.666125823922208,0.0,0.0,0.0
15.0,6386196.3169199675,4.495068793380059,-5.334e-15,-8.662416e-14,0.8376001670784023,142.9896516742969,8059.316921549242,7.038726293878541e-07,0.0,9.789402107846026,-142.9896516742969,307.854182060594,0.5221525998276442,35347.64411957736,235.83045048662055,8.731859030756361e-13,1.2042728474889735,-9.805196478986288,0.0,0.0,0.0
15.1,6386181.972552425,4.579325545216008,-5.4864e-15,-1.7312640000000002e-14,0.8478218075452456,143.89755675414276,8044.972554082199,7.170678137421813e-07,0.0,9.789446156085324,-143.89755675414276,307.9148794827701,0.523029519737083,35420.971365573256,235.9234536834161,8.762996582063184e-13,1.2103931328554003,-9.945459739299174,0.0,0.0,0.0
15.2,6386167.537442357,4.664606796135806,-5.69976e-15,-3.4655760000000007e-14,0.8580954650257534,144.8045018400346,8030.537444061656,7.304234924606335e-07,0.0,9.789490483274353,-144.8045018400346,307.9759490770208,0.523913127991676,35494.88710964875,236.01704564219943,8.81192701983105e-13,1.216472951900912,-10.086920394591012,0.0,0.0,0.0
