time,eiPosition_m_X,eiPosition_m_Y,eiPosition_m_Z,eiVelocity_m_s_X,eiVelocity_m_s_Y,eiVelocity_m_s_Z,feVelocity_m_s_X,feVelocity_m_s_Y,feVelocity_m_s_Z,altitudeMsl_m,longitude_rad,latitude_rad,localGravity_m_s2,eulerAngle_rad_Yaw,eulerAngle_rad_Pitch,eulerAngle_rad_Roll,bodyAngularRateWrtEi_rad_s_Roll,bodyAngularRateWrtEi_rad_s_Pitch,bodyAngularRateWrtEi_rad_s_Yaw,speedOfSound_m_s,airDensity_kg_m3,ambientPressure_Pa,ambientTemperature_K,aero_bodyForce_N_X,aero_bodyForce_N_Y,aero_bodyForce_N_Z,aero_bodyMoment_Nm_L,aero_bodyMoment_Nm_M,aero_bodyMoment_Nm_N,mach,dynamicPressure_Pa
9.1,6386875.79913624,4238.39803991544,0.0,-89.05700956365361,465.73832631168,0.0,0.0,0.058892184987048006,88.74792116450881,8740.205467199521,2.7968495453039557e-08,0.0,9.787311598509348,0.0,0.0,-0.0006636104334948167,0.0,0.0,0.0,304.959558087792,0.48180816992466685,32006.272287185646,231.41666968833334,0.0,0.0,0.0,0.0,0.0,0.0,0.291015442379,1897.4080277116157
9.2,6386866.84450848,4284.9718399452,0.0,-90.0357418729872,465.737673244152,0.0,0.0,0.060193700527776006,89.7232566070776,8731.2819083436,2.8900747583893352e-08,0.0,9.787338991885461,0.0,0.0,-0.0006709034807480545,0.0,0.0,0.0,304.997668978296,0.48232091841822405,32048.34259073716,231.47451372833333,0.0,0.0,0.0,0.0,0.0,0.0,0.294176926333,1941.4059431169376
9.3,6386857.792009441,4331.5455743210405,0.0,-91.0144769316168,465.73701303820803,0.0,0.0,0.061509443362884005,90.6985947897984,8722.260815773681,2.985349041039658e-08,0.0,9.78736668479142,0.0,0.0,-0.0006781965484897122,0.0,0.0,0.0,305.03619168408,0.4828396968913667,32090.918342051078,231.5329901627778,0.0,0.0,0.0,0.0,0.0,0.0,0.297337227907,1985.9773452578575
9.4,6386848.641608641,4378.11924231144,0.0,-91.99321476971761,465.736345693848,0.0,0.0,0.0628394135926512,91.6739357425416,8713.142189276401,3.082694676501804e-08,0.0,9.787394677196763,0.0,0.0,-0.0006854896369466831,0.0,0.0,0.0,305.07512605884,0.4833645194938202,32134.0010688907,231.59209900000002,0.0,0.0,0.0,0.0,0.0,0.0,0.300496334998,2031.1253713638564
9.5,6386839.39336704,4424.69284321536,0.0,-92.97195541716,465.73567120802403,0.0,0.0,0.064183611318576,92.649279494568,8703.92602854696,3.182133948336811e-08,0.0,9.787422969162462,0.0,0.0,-0.0006927827463388781,0.0,0.0,0.0,305.11447194408004,0.48389540054023134,32177.592317692626,231.6518402461111,0.0,0.0,0.0,0.0,0.0,0.0,0.303654235526,2076.8531989987455
9.6,6386830.047223681,4471.2663763317605,0.0,-93.9506989035096,465.734989580736,0.0,0.0,0.065542036643376,93.62462607605279,8694.61233328056,3.2836891404722354e-08,0.0,9.787451560658052,0.0,0.0,-0.0007000758768914451,0.0,0.0,0.0,305.154229190448,0.4844323545137755,32221.693653566774,231.71221390833335,0.0,0.0,0.0,0.0,0.0,0.0,0.306810917436,2123.164046228247
9.7,6386820.60320904,4517.83984089864,0.0,-94.9294452595512,465.73430081503204,0.0,0.0,0.0669146896706832,94.5999755168664,8685.201103233361,3.3873825371672475e-08,0.0,9.78748045168355,0.0,0.0,-0.0007073690288260406,0.0,0.0,0.0,305.194397639448,0.4849753960651265,32266.30666048786,231.77321999555556,0.0,0.0,0.0,0.0,0.0,0.0,0.309966368697,2170.0611718689715
9.8,6386811.06132312,4564.41323624544,0.0,-95.9081945142408,465.73360491091205,0.0,0.0,0.0683015705053488,95.57532784657441,8675.69233810056,3.4932364230824434e-08,0.0,9.78750964226945,0.0,0.0,-0.0007146622023643217,0.0,0.0,0.0,305.23497713258405,0.4855245400114253,32311.4329411518,231.83485851333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3131205773,2217.547875684727
9.9,6386801.42156592,4610.9865616406405,0.0,-96.88694669805841,465.73290186228,0.0,0.0,0.0697026792531384,96.5506830950472,8666.086037577361,3.601273083210029e-08,0.0,9.787539132415768,0.0,0.0,-0.0007219553977314358,0.0,0.0,0.0,305.275967514408,0.4860798013398879,32357.074117262964,231.89712947055557,0.0,0.0,0.0,0.0,0.0,0.0,0.316273531264,2265.627498621133
10.0,6386791.683937441,4657.5598163832,0.0,-97.86570184056961,465.73219167523206,0.0,0.0,0.0711180160210368,97.52604129215521,8656.38220135896,3.711514802873827e-08,0.0,9.787568922122517,0.0,0.0,-0.0007292486151472944,0.0,0.0,0.0,305.317368620328,0.48664119520677457,32403.231829534187,231.96003287444447,0.0,0.0,0.0,0.0,0.0,0.0,0.319425218629,2314.3034230258672
